都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険サービスの指定状況,障害福祉サービスの指定状況,備考
013463,0191513530,北海道,八雲町,ユニット型地域密着型特別養護老人ホーム厚生園,ユニットガタチイキミッチャクガタトクベツヨウゴロウジンホームコウセイエン,地域密着型介護老人福祉施設入所者生活介護,北海道二海郡八雲町大新47番地4,,42.238464100000010,140.261243700000020,0137-63-3101,0137-64-2341,3440005001566,社会福祉法人八雲会,0191513530,,,14,,,,,
013633,0191600048,北海道,厚沢部町,地域密着型小規模特別養護老人ホーム　あっさぶ荘やまぶき,チイキミッチャクガタショウキボトクベツヨウゴロウジンホーム　アッサブソウヤマブキ,地域密着型介護老人福祉施設入所者生活介護,北海道檜山郡厚沢部町赤沼町378番地,,41.928680300000000,140.225213299999950,0139-67-2204,0139-67-2210,,社会福祉法人　厚沢部福祉会,0191600048,,,,http://www.protech-web.co.jp/homepage/assabu-fukusikai/index.html,,,,
013633,0191600063,北海道,厚沢部町,地域密着型小規模特別養護老人ホーム　あっさぶ荘やまぶき,チイキミッチャクガタショウキボトクベツヨウゴロウジンホーム　アッサブソウヤマブキ,地域密着型介護老人福祉施設入所者生活介護,北海道檜山郡厚沢部町赤沼町378番地,,41.928680300000000,140.225213299999950,0139-67-2204,0139-67-2210,,社会福祉法人　厚沢部福祉会,0191600063,,,0,http://www.protech-web.co.jp/homepage/assabu-fukusikai/index.html,,,,
013943,0192200053,北海道,蘭越町,地域密着型特別養護老人ホーム一灯園ほのぼの舘,チイキミッチャクガタトクベツヨウゴロウジンホームイットウエンホノボノカン,地域密着型介護老人福祉施設入所者生活介護,北海道磯谷郡蘭越町字大谷272番地,,42.802000900000000,140.523295900000000,0136-57-5498,0136-57-5497,6430005008386,社会福祉法人蘭越厚生事業団,0192200053,,,0,http://www.ittoen-r.or.jp/,,,,
013978,0192200061,北海道,留寿都村,地域密着型介護老人福祉施設　るすつ銀河の杜,チイキミッチャクガタカイゴロウジンフクシシセツ　ルスツギンガノモリ,地域密着型介護老人福祉施設入所者生活介護,北海道虻田郡留寿都村字留寿都186番地95,,42.739051200000000,140.869699999999970,0136-46-2811,0136-46-2822,,社会福祉法人渓仁会,0192200061,,,29,http://www.keijinkai.com/shahuku/,,,,
014052,0192500098,北海道,積丹町,ユニット型地域密着型特別養護老人ホームゆうるり,ユニットガタチイキミッチャクガタトクベツヨウゴロウジンホームユウルリ,地域密着型介護老人福祉施設入所者生活介護,北海道積丹郡積丹町大字美国町字大沢326番地１,,43.293798000000000,140.594985100000030,0135-48-5201,0135-48-5202,8430005008087,社会福祉法人よいち福祉会,0192500098,,,,https://www.fruit.or.jp,,,,
014290,0195800032,北海道,栗山町,地域密着型特別養護老人ホーム　くりのさと彩,チイキミッチャクガタトクベツヨウゴロウジンホーム　クリノサトイロドリ,地域密着型介護老人福祉施設入所者生活介護,北海道夕張郡栗山町字湯地９１番２０,,43.058429100000010,141.801925500000040,0123-76-7121,0123-73-5833,1430005006915,社会福祉法人　栗山福祉会,0195800032,,,29,http://www.k-fukushikai.net/,,,,
014273,0175800218,北海道,由仁町,介護老人福祉施設「ほほえみの家」,カイゴロウジンフクシシセツホホエミノイエ,地域密着型介護老人福祉施設入所者生活介護,夕張郡由仁町東栄８８番地の２,,43.011428800000000,141.787290399999960,0123-83-3004,0123-82-2188,,社会福祉法人由仁町社会福祉協議会,0175800218,,,0,,,,,
014524,0193100468,北海道,鷹栖町,地域密着型特別養護老人ホームぬくもりの家えん,チイキミッチャクガタトクベツヨウゴロウジンホームヌクモリノイエエン,地域密着型介護老人福祉施設入所者生活介護,北海道上川郡鷹栖町9線4号,,43.822415100000000,142.342598100000030,0166-87-5824,0166-87-5825,7450005000258,社会福祉法人さつき会,0193100468,,,0,http://www.satsuki-kai.jp,,,,
014532,0193100542,北海道,東神楽町,東神楽町特別養護老人ホームアゼリアハイツ,ヒガシカグラチョウトクベツヨウゴロウジンホームアゼリアハイツ,地域密着型介護老人福祉施設入所者生活介護,北海道上川郡東神楽町南2条東1丁目4番1号,,43.694617699999990,142.453478799999970,0166-83-2097,0166-83-5522,,社会福祉法人　東神楽町社会福祉協議会,0193100542,,,0,,,,,
014541,0193100567,北海道,当麻町,地域密着型特別養護老人ホーム当麻柏陽園,チイキミッチャクガタトクベツヨウゴロウジンホームトウマハクヨウエン,地域密着型介護老人福祉施設入所者生活介護,北海道上川郡当麻町6条東4丁目6番1号,,43.830641800000000,142.531029200000030,0166‐84‐5050,0166‐84‐5051,1450005000263,社会福祉法人当麻柏陽会,0193100567,,,20,http://toumahakuyoukai.hjk.ne.jp,,,,
014591,0193100559,北海道,美瑛町,地域密着型介護老人福祉施設美瑛慈光園,チイキミッチャクガタカイゴロウジンフクシシセツビエイジコウエン,地域密着型介護老人福祉施設入所者生活介護,北海道上川郡美瑛町南町4丁目4番18号美瑛慈光園,美瑛慈光園,43.583222831068740,142.468687183991960,0166-92-4111,0166-92-4902,,美瑛慈光会,0193100559,,,0,http://www.biei-jikoukai.or.jp,,,,
014869,0196700132,北海道,遠別町,地域密着型特別養護老人ホーム　友愛苑,チイキミッチャクガタトクベツヨウゴロウジンホーム　ユウアイエン,地域密着型介護老人福祉施設入所者生活介護,北海道天塩郡遠別町字本町６丁目１番地６,,44.720564200000000,141.797015900000020,01632-7-3402,01632-7-3431,,社会福祉法人湯らん福祉会,0196700132,,,0,http://www.youranfukushikai.jp/,,,,
015199,0196700215,北海道,利尻富士町,利尻富士町立特別養護老人ホーム秀峰園,リシリフジチョウリツトクベツヨウゴロウジンホームシュウホウエン,地域密着型介護老人福祉施設入所者生活介護,北海道利尻郡利尻富士町鬼脇字鬼脇205番地1,,45.132159514235646,141.305542423099000,0163-83-1313,0163-83-1267,,利尻富士町,0196700215,,,,,,,,
015431,0195200068,北海道,美幌町,特別養護老人ホーム緑の苑,トクベツヨウゴロウジンホームミドリノソノ,地域密着型介護老人福祉施設入所者生活介護,北海道網走郡美幌町字稲美105番地7,,43.820621300000000,144.121443399999970,0152-73-1215,0152-73-1217,1460305001274,社会福祉法人　恵和福祉会,0195200068,,,0,http://www.keiwafukushi.jp,,,,
015458,0195300140,北海道,斜里町,地域密着型特別養護老人ホームえみある,チイキミッチャクガタトクベツヨウゴロウジンホーム　エミアル,地域密着型介護老人福祉施設入所者生活介護,北海道斜里郡斜里町青葉町40番地1,,43.904893700000000,144.661902899999970,0152-26-7173,0152-26-7175,4460305001544,斜里福祉会,0195300140,,,20,https://www.protech-web.co.jp/homepage/sharifukushikai/index.html,,,,
015466,0195300132,北海道,清里町,特別養護老人ホーム清楽園(ユニット),トクベツヨウゴロウジンホームセイラクエン(ユニット),地域密着型介護老人福祉施設入所者生活介護,北海道斜里郡清里町水元町38番地4,,43.839912400000000,144.586332099999940,0152-25-2323,0152-25-2612,1460305001547,社会福祉法人清里町福祉会,0195300132,,,,http://www.kiyosato-seirakuen.com/,,,,
015555,0195400064,北海道,遠軽町,地域密着型特別養護老人ホームグリーンプラザ,チイキミッチャクガタトクベツヨウゴロウジンホームグリーンプラザ,地域密着型介護老人福祉施設入所者生活介護,北海道紋別郡遠軽町丸瀬布新町274番地2,,44.003551500000000,143.339358500000000,0158-49-5100,0158-47-2190,6460305000965,社会福祉法人　丸瀬布社会福祉協会,0195400064,,,20,https://maruseppu-shk.jp,,,,
015598,0195400056,北海道,湧別町,社会福祉法人上湧別福祉会　地域密着型特別養護老人ホーム湧愛園　ちゅーりっぷの里,シャカイフクシホウジンカミユウベツフクシカイ　トクベツヨウゴロウジンホームユウアイエンチューリップノサト,地域密着型介護老人福祉施設入所者生活介護,北海道紋別郡湧別町上湧別屯田市街地３３６番地の１,,44.153592600000000,143.574290700000000,01586-2-3151,01586-2-3152,4460305000967,社会福祉法人上湧別福祉会,0195400056,,,0,https://kamiyuubetsufukushi.hp-ez.com,,,,
015598,0195400072,北海道,湧別町,地域密着型介護老人福祉施設湧別オホーツク園リラの杜,チイキミッチャクガタカイゴロウジンフクシシセツユウベツオホーツクエンリラノモリ,地域密着型介護老人福祉施設入所者生活介護,北海道紋別郡湧別町東41番地の16,,44.216328870316580,143.620849303427150,01586-5-3660,01586-5-2964,2460305000969,社会福祉法人湧別福祉会,0195400072,,,0,http://yubetsu-f.jp/,,,,
015598,0195400080,北海道,湧別町,地域密着型介護老人福祉施設湖水の杜,チイキミッチャクガタカイゴロウジンフクシシセツコスイノモリ,地域密着型介護老人福祉施設入所者生活介護,北海道紋別郡湧別町芭露2334番地の2,,44.151465452830195,143.694147273571840,01586-4-5525,01586-6-2525,2460305000969,社会福祉法人湧別福祉会,0195400080,,,20,http://yubetsu-f.jp/,,,,
015636,0195100136,北海道,雄武町,地域密着型特別養護老人ホーム雄愛園,チイキミッチャクガタトクベツヨウゴロウジンホームユウアイエン,地域密着型介護老人福祉施設入所者生活介護,北海道紋別郡雄武町字雄武1885番地3,,44.583983433876455,142.958912084655820,0158-84-2772,0158-84-2435,7450005003566,社会福祉法人　雄武町社会福祉協議会,0195100136,,,0,oumu-shakyo.jp,,,,
016314,0194700290,北海道,音更町,社会福祉法人更葉園　地域密着型特別養護老人ホームきずな,シャカイフクシホウジン　チイキミッチャクガタトクベツヨウゴロウジンホームキズナ,地域密着型介護老人福祉施設入所者生活介護,北海道河東郡音更町東通１３丁目３番地９,,42.990097000000000,143.211133499999960,0155-45-4066,0155-45-4067,,社会福祉法人更葉園,0194700290,,,29,http://www.kouyouen-selp.jp,,,,
016314,0194700639,北海道,音更町,社会福祉法人更葉園　地域密着型特別養護老人ホームこころ,シャカイフクシホウジン　チイキミッチャクガタトクベツヨウゴロウジンホームココロ,地域密着型介護老人福祉施設入所者生活介護,北海道河東郡音更町東通13丁目3番地４,,42.990169200000000,143.210255800000030,0155-66-6579,0155-42-1170,,社会福祉法人更葉園,0194700639,,,0,http://www.kouyouen-selp.jp,,,,
016331,0194700522,北海道,上士幌町,地域密着型特別養護老人ホームこまくさ苑,チイキミッチャクガタトクベツヨウゴロウジンホームコマクサエン,地域密着型介護老人福祉施設入所者生活介護,北海道河東郡上士幌町字上士幌東２線２４２番地,,43.236305900000000,143.290783799999980,01564-7-7020,01564-7-7021,2460105001234,上士幌福寿協会,0194700522,,,0,http://kamishihoro.or.jp/,,,,
016357,0194700621,北海道,新得町,地域密着型特別養護老人ホームひろね,チイキミッチャクガタトクベツヨウゴロウジンホームヒロネ,地域密着型介護老人福祉施設入所者生活介護,北海道上川郡新得町西２条南５丁目５番地１,,43.078151700000000,142.828201499999980,0156-67-7220,0156-67-7222,,社会福祉法人輔心会,0194700621,,,0,https://hirone.jp/,,,,
016357,0194700548,北海道,新得町,地域密着型特別養護老人ホーム　新得やすらぎ荘,チイキミッチャクガタトクベツヨウゴロウジンホーム　シントクヤスラギソウ,地域密着型介護老人福祉施設入所者生活介護,北海道上川郡新得町西３条北１丁目,,43.081806900000000,142.825034800000030,0156-67-7007,0156-64-6094,6460105001321,社会福祉法人厚生協会,0194700548,,,,http://www.wakafuji.or.jp,,,,
016365,0194700373,北海道,清水町,地域密着型　せせらぎ荘,チイキミッチャクガタ　セセラギソウ,地域密着型介護老人福祉施設入所者生活介護,北海道上川郡清水町南3条1丁目1番地,,43.010988248453720,142.882601501852400,0156-62-3611,0156-62-3612,,社会福祉法人　清水旭山学園,0194700373,,,29,http://www.asahiyama.or.jp/,,,,
